00012267	02291258	_verb_group	0.26945	0.499121	4
00013615	00548326	_derivationally_related_form	0.29461	0.021336	4
00013615	00795785	_derivationally_related_form	0.29461	0.021336	4
00013615	06892016	_derivationally_related_form	0.29461	0.021336	4
00013615	06893885	_derivationally_related_form	0.29461	0.021336	4
00013615	07007945	_derivationally_related_form	0.29461	0.021336	4
00013615	07018931	_derivationally_related_form	0.277018	0.0211341	4
00013615	09765278	_derivationally_related_form	0.29461	0.021336	4
00013615	00929718	_synset_domain_topic_of	0.258883	0.0163671	4
00013615	06157326	_synset_domain_topic_of	0.375	0.0224647	4
00013615	07006119	_synset_domain_topic_of	0.258883	0.0163671	4
00013615	00013615	_verb_group	0.26945	0.499121	4
00013615	01716619	_verb_group	0.26945	0.499121	4
00013615	01716882	_verb_group	0.26945	0.499121	4
00013615	01719921	_verb_group	0.26945	0.499121	4
00013615	01722077	_verb_group	0.26945	0.499121	4
00013615	02744977	_verb_group	0.26945	0.499121	4
00014742	03201208	_derivationally_related_form	0.363636	0.000269224	4
00014742	07565259	_derivationally_related_form	0.363636	0.000269224	4
00014742	09862345	_derivationally_related_form	0.363636	0.000269224	4
00014742	10269458	_derivationally_related_form	0.363636	0.000269224	4
00015388	09812338	_derivationally_related_form	0.4	6.7306e-05	4
00017222	00645415	_derivationally_related_form	0.4	6.7306e-05	4
00017222	09868270	_derivationally_related_form	0.4	6.7306e-05	4
00017222	06037666	_synset_domain_topic_of	0.362712	0.0343389	4
00019131	02020590	_derivationally_related_form	0.296296	0.000269224	4
00020671	10488865	_derivationally_related_form	0.4	6.7306e-05	4
00021065	00612160	_derivationally_related_form	0.333333	0.000100959	4
00021065	00612160	_synset_domain_topic_of	0.285056	0.178755	2
00021997	00612160	_synset_domain_topic_of	0.771242	0.189345	4
00021997	06063588	_synset_domain_topic_of	0.430982	0.0901797	4
00022316	00612160	_derivationally_related_form	0.333333	0.000100959	4
00023773	01767949	_derivationally_related_form	0.30353	0.0222783	4
00023773	01771390	_derivationally_related_form	0.30353	0.0222783	4
00024047	01048466	_derivationally_related_form	0.29461	0.021336	4
00024047	09402704	_derivationally_related_form	0.29461	0.021336	4
00024047	00024047	_verb_group	0.26945	0.499121	4
00025728	10421470	_derivationally_related_form	0.4	6.7306e-05	4
00027167	01313923	_derivationally_related_form	0.30353	0.0222783	4
00027167	02285629	_derivationally_related_form	0.296296	0.000269224	4
00030358	01767949	_derivationally_related_form	0.30353	0.0222783	4
00030358	01771390	_derivationally_related_form	0.30353	0.0222783	4
00030358	06080522	_derivationally_related_form	0.333333	0.000100959	4
00031264	02428924	_derivationally_related_form	0.296296	0.000269224	4
00031921	00713818	_derivationally_related_form	0.30353	0.0222783	2
00032539	00032539	_verb_group	0.26945	0.499121	4
00032539	02237338	_verb_group	0.26945	0.499121	4
00032539	02502916	_verb_group	0.26945	0.499121	4
00032778	00032778	_verb_group	0.26945	0.499121	4
00032778	02237338	_verb_group	0.26945	0.499121	4
00032778	02502916	_verb_group	0.26945	0.499121	4
00033615	00682230	_derivationally_related_form	0.30353	0.0222783	4
00033615	01061017	_derivationally_related_form	0.296296	0.000269224	4
00033615	02741357	_derivationally_related_form	0.296296	0.000269224	4
00035189	00486018	_derivationally_related_form	0.30353	0.0222783	4
00036178	00036178	_verb_group	0.26945	0.499121	4
00036178	01270199	_verb_group	0.26945	0.499121	4
00036178	01535246	_verb_group	0.26945	0.499121	4
00036178	02742842	_verb_group	0.26945	0.499121	4
00036362	00036362	_verb_group	0.26945	0.499121	4
00036362	01270199	_verb_group	0.26945	0.499121	4
00036362	01535246	_verb_group	0.26945	0.499121	4
00036362	02742842	_verb_group	0.26945	0.499121	4
00037514	06000644	_synset_domain_topic_of	0.681818	0.00481386	4
00038849	10644301	_derivationally_related_form	0.29461	0.021336	4
00038849	00038849	_verb_group	0.26945	0.499121	4
00041188	00010435	_derivationally_related_form	0.296296	0.000269224	4
00041188	01079873	_derivationally_related_form	0.30353	0.0222783	4
00041188	01080064	_derivationally_related_form	0.30353	0.0222783	4
00041188	01149470	_derivationally_related_form	0.284911	0.0221774	4
00041899	00171852	_derivationally_related_form	0.284911	0.0221774	4
00041899	00402130	_derivationally_related_form	0.284911	0.0221774	4
00041899	00483146	_derivationally_related_form	0.4	6.7306e-05	4
00041899	00522751	_derivationally_related_form	0.30353	0.0222783	4
00041899	00545557	_derivationally_related_form	0.30353	0.0222783	4
00041899	02207206	_derivationally_related_form	0.296296	0.000269224	4
00041899	01094725	_hypernym	0.333333	5.7478e-05	4
00042541	00059019	_derivationally_related_form	0.30353	0.0222783	4
00042757	02009433	_derivationally_related_form	0.296296	0.000269224	4
00042757	02015598	_derivationally_related_form	0.296296	0.000269224	4
00042757	02383440	_derivationally_related_form	0.296296	0.000269224	4
00043195	00662589	_derivationally_related_form	0.284911	0.0221774	4
00043195	00918872	_derivationally_related_form	0.30353	0.0222783	4
00043195	00920336	_derivationally_related_form	0.284911	0.0221774	4
00043195	02128873	_derivationally_related_form	0.30353	0.0222783	2
00043195	02210855	_derivationally_related_form	0.296296	0.000269224	4
00043195	02247977	_derivationally_related_form	0.30353	0.0222783	4
00043411	06090869	_synset_domain_topic_of	0.362712	0.0343389	4
00043683	00828237	_derivationally_related_form	0.29461	0.021336	4
00043683	02756098	_derivationally_related_form	0.277018	0.0211341	4
00043683	03859958	_derivationally_related_form	0.277018	0.0211341	4
00043683	04092168	_derivationally_related_form	0.277018	0.0211341	4
00043683	10033082	_derivationally_related_form	0.29461	0.021336	4
00043683	00043683	_verb_group	0.26945	0.499121	4
00043683	00044797	_verb_group	0.26945	0.499121	4
00043683	00047945	_verb_group	0.26945	0.499121	4
00044149	00828237	_derivationally_related_form	0.277018	0.0211341	4
00044149	00828559	_derivationally_related_form	0.277018	0.0211341	4
00044149	02728440	_derivationally_related_form	0.277018	0.0211341	4
00044149	02742322	_derivationally_related_form	0.277018	0.0211341	4
00044149	03051540	_derivationally_related_form	0.277018	0.0211341	4
00044149	03113835	_derivationally_related_form	0.29461	0.021336	4
00044149	03419014	_derivationally_related_form	0.277018	0.0211341	4
00044149	10033082	_derivationally_related_form	0.277018	0.0211341	4
00044149	10033225	_derivationally_related_form	0.29461	0.021336	4
00044149	00044149	_hypernym	0.333333	2.8739e-05	4
00044149	00044149	_verb_group	0.26945	0.499121	4
00044149	00046534	_verb_group	0.26945	0.499121	4
00044150	01158872	_derivationally_related_form	0.296296	0.000269224	4
00044150	06043075	_derivationally_related_form	0.333333	0.000100959	4
00044673	02672187	_derivationally_related_form	0.30353	0.0222783	4
00044797	00828237	_derivationally_related_form	0.29461	0.021336	4
00044797	02728440	_derivationally_related_form	0.29461	0.021336	4
00044797	03859958	_derivationally_related_form	0.29461	0.021336	4
00044797	04092168	_derivationally_related_form	0.29461	0.021336	4
00044797	10033082	_derivationally_related_form	0.29461	0.021336	4
00044797	00044149	_hypernym	0.333333	2.8739e-05	4
00044797	00043683	_verb_group	0.26945	0.499121	4
00044797	00044797	_verb_group	0.26945	0.499121	4
00044797	00047945	_verb_group	0.26945	0.499121	4
00044797	00051761	_verb_group	0.26945	0.499121	4
00044900	01313923	_derivationally_related_form	0.296296	0.000269224	4
00045250	01767949	_derivationally_related_form	0.30353	0.0222783	4
00045250	01771390	_derivationally_related_form	0.30353	0.0222783	4
00045250	06080522	_derivationally_related_form	0.333333	0.000100959	4
00045639	05256862	_derivationally_related_form	0.29461	0.021336	4
00045639	07938773	_derivationally_related_form	0.29461	0.021336	4
00045639	00045639	_verb_group	0.26945	0.499121	4
00045646	00792471	_derivationally_related_form	0.296296	0.000269224	4
00045907	02210855	_derivationally_related_form	0.296296	0.000269224	4
00045907	02285629	_derivationally_related_form	0.30353	0.0222783	4
00046534	00007846	_derivationally_related_form	0.5	3.3653e-05	4
00046534	00828559	_derivationally_related_form	0.363636	0.021336	4
00046534	02742322	_derivationally_related_form	0.363636	0.021336	4
00046534	02756098	_derivationally_related_form	0.5	0.021336	4
00046534	03051540	_derivationally_related_form	0.5	0.021336	4
00046534	03113835	_derivationally_related_form	0.277018	0.0211341	4
00046534	03419014	_derivationally_related_form	0.363636	0.021336	4
00046534	03859958	_derivationally_related_form	0.5	3.3653e-05	4
00046534	04092168	_derivationally_related_form	0.5	3.3653e-05	4
00046534	10033225	_derivationally_related_form	0.363636	0.021336	4
00046534	00044149	_verb_group	0.26945	0.499121	4
00046534	00046534	_verb_group	0.26945	0.499121	4
00046534	00051761	_verb_group	0.26945	0.499121	4
00047945	03859958	_derivationally_related_form	0.277018	0.0211341	4
00047945	04092168	_derivationally_related_form	0.277018	0.0211341	4
00047945	00043683	_verb_group	0.26945	0.499121	4
00047945	00044797	_verb_group	0.26945	0.499121	4
00047945	00047945	_verb_group	0.26945	0.499121	4
00048129	00637259	_derivationally_related_form	0.296296	0.000269224	4
00048129	10301261	_derivationally_related_form	0.4	6.7306e-05	4
00048129	06000644	_hypernym	0.5	2.8739e-05	3
00048656	02021532	_derivationally_related_form	0.30353	0.0222783	4
00049003	06362953	_hypernym	0.333333	5.7478e-05	4
00049900	14456752	_derivationally_related_form	0.29461	0.021336	4
00049900	00049900	_verb_group	0.26945	0.499121	4
00050037	00998399	_derivationally_related_form	0.4	6.7306e-05	4
00050037	08441203	_derivationally_related_form	0.333333	0.000100959	4
00050195	06362953	_hypernym	0.333333	5.7478e-05	4
00050652	00044149	_hypernym	0.333333	2.8739e-05	4
00050693	00252019	_derivationally_related_form	0.296296	0.000269224	4
00050693	00339464	_derivationally_related_form	0.296296	0.000269224	4
00050693	02624263	_derivationally_related_form	0.296296	0.000269224	4
00051712	06090869	_derivationally_related_form	0.333333	0.000100959	4
00051761	00828237	_derivationally_related_form	0.277018	0.0211341	4
00051761	02728440	_derivationally_related_form	0.277018	0.0211341	4
00051761	02756098	_derivationally_related_form	0.29461	0.021336	4
00051761	03859958	_derivationally_related_form	0.29461	0.021336	4
00051761	04092168	_derivationally_related_form	0.29461	0.021336	4
00051761	10033082	_derivationally_related_form	0.277018	0.0211341	4
00051761	00044797	_verb_group	0.26945	0.499121	4
00051761	00046534	_verb_group	0.26945	0.499121	4
00051761	00051761	_verb_group	0.26945	0.499121	4
00051942	00044149	_hypernym	0.333333	2.8739e-05	4
00052334	06115701	_derivationally_related_form	0.333333	0.000100959	4
00052672	01220885	_derivationally_related_form	0.30353	0.0222783	4
00053097	02383440	_derivationally_related_form	0.30353	0.0222783	4
00053159	07436986	_derivationally_related_form	0.29461	0.021336	4
00053159	00053159	_verb_group	0.26945	0.499121	4
00053913	01835496	_derivationally_related_form	0.296296	0.000269224	4
00054628	06037666	_derivationally_related_form	0.333333	0.000100959	4
00055142	06037666	_derivationally_related_form	0.333333	0.000100959	4
00055539	06037666	_derivationally_related_form	0.333333	0.000100959	4
00055871	06037666	_derivationally_related_form	0.333333	0.000100959	4
00055871	06066555	_synset_domain_topic_of	0.430982	0.0901797	4
00056188	02665803	_derivationally_related_form	0.4	6.7306e-05	4
00056188	06037666	_derivationally_related_form	0.333333	0.000100959	4
00056188	09855630	_derivationally_related_form	0.4	6.7306e-05	4
00056188	06037666	_synset_domain_topic_of	0.285056	0.178755	2
00056334	02665803	_derivationally_related_form	0.4	6.7306e-05	4
00056334	06037666	_derivationally_related_form	0.333333	0.000100959	4
00056334	09855630	_derivationally_related_form	0.4	6.7306e-05	4
00056334	06037666	_synset_domain_topic_of	0.285056	0.178755	2
00056688	00799383	_derivationally_related_form	0.30353	0.0222783	4
00056688	01835496	_derivationally_related_form	0.296296	0.000269224	4
00056930	07510923	_derivationally_related_form	0.29461	0.021336	4
00056930	14046202	_derivationally_related_form	0.29461	0.021336	4
00056930	15226214	_derivationally_related_form	0.29461	0.021336	4
00056930	00056930	_verb_group	0.26945	0.499121	4
00056930	00059376	_verb_group	0.26945	0.499121	4
00056930	00720063	_verb_group	0.26945	0.499121	4
00057306	01994442	_derivationally_related_form	0.296296	0.000269224	4
00057306	02009433	_derivationally_related_form	0.296296	0.000269224	4
00057306	02380980	_derivationally_related_form	0.30353	0.0222783	4
00057306	08199025	_derivationally_related_form	0.333333	0.000100959	4
00057486	00799383	_derivationally_related_form	0.30353	0.0222783	4
00057486	01835496	_derivationally_related_form	0.296296	0.000269224	4
00059019	00042541	_derivationally_related_form	0.29461	0.021336	4
00059019	01888295	_derivationally_related_form	0.29461	0.021336	4
00059019	02074377	_derivationally_related_form	0.29461	0.021336	4
00059019	07320302	_derivationally_related_form	0.29461	0.021336	4
00059019	13532886	_derivationally_related_form	0.29461	0.021336	4
00059019	14486122	_derivationally_related_form	0.29461	0.021336	4
00059019	15142167	_derivationally_related_form	0.29461	0.021336	4
00059019	00059019	_verb_group	0.26945	0.499121	4
00059019	00719734	_verb_group	0.26945	0.499121	4
00059376	07510923	_derivationally_related_form	0.29461	0.021336	4
00059376	14046202	_derivationally_related_form	0.29461	0.021336	4
00059376	15226214	_derivationally_related_form	0.29461	0.021336	4
00059376	00056930	_verb_group	0.26945	0.499121	4
00059376	00059376	_verb_group	0.26945	0.499121	4
00059376	00720063	_verb_group	0.26945	0.499121	4
00059989	02030764	_derivationally_related_form	0.30353	0.0222783	4
00060185	06037666	_derivationally_related_form	0.333333	0.000100959	4
00060185	06037666	_synset_domain_topic_of	0.333333	0.178755	2
00060185	00060185	_verb_group	0.26945	0.499121	4
00060201	02009433	_derivationally_related_form	0.296296	0.000269224	4
00060477	00612160	_derivationally_related_form	0.333333	0.000100959	4
00060477	01169194	_derivationally_related_form	0.4	6.7306e-05	4
00061290	01850315	_derivationally_related_form	0.296296	0.000269224	4
00061595	00612160	_derivationally_related_form	0.333333	0.000100959	4
00061595	01169194	_derivationally_related_form	0.4	6.7306e-05	4
00061595	00612160	_synset_domain_topic_of	0.285056	0.178755	2
00061598	01640855	_derivationally_related_form	0.296296	0.000269224	4
00061792	01640855	_derivationally_related_form	0.296296	0.000269224	4
00062451	00486018	_derivationally_related_form	0.30353	0.0222783	4
00063095	03567066	_derivationally_related_form	0.29461	0.021336	4
00063095	06037666	_derivationally_related_form	0.333333	0.000100959	4
00063095	07990824	_derivationally_related_form	0.29461	0.021336	4
00063095	13441812	_derivationally_related_form	0.29461	0.021336	4
00063095	06037666	_synset_domain_topic_of	0.25	0.00256739	3
00063095	00063095	_verb_group	0.26945	0.499121	4
00063557	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00063557	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00063724	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00063724	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00065370	10595647	_derivationally_related_form	0.29461	0.021336	4
00065370	00065370	_verb_group	0.26945	0.499121	4
00066901	02522319	_derivationally_related_form	0.30353	0.0222783	4
00067707	02620213	_derivationally_related_form	0.30353	0.0222783	4
00068333	00146138	_derivationally_related_form	0.296296	0.000269224	4
00069879	01098869	_derivationally_related_form	0.4	6.7306e-05	4
00070641	01767949	_derivationally_related_form	0.30353	0.0222783	4
00070641	01771390	_derivationally_related_form	0.30353	0.0222783	4
00070816	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00070816	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00071178	01783158	_derivationally_related_form	0.4	6.7306e-05	4
00071178	09629065	_derivationally_related_form	0.4	6.7306e-05	4
00072012	04446521	_derivationally_related_form	0.29461	0.021336	4
00072012	10000007	_derivationally_related_form	0.29461	0.021336	4
00072012	13459088	_derivationally_related_form	0.29461	0.021336	4
00072012	13555775	_derivationally_related_form	0.29461	0.021336	4
00072012	14854262	_derivationally_related_form	0.29461	0.021336	4
00072012	14854581	_derivationally_related_form	0.29461	0.021336	4
00072012	00072012	_verb_group	0.26945	0.499121	4
00072261	01531998	_derivationally_related_form	0.296296	0.000269224	4
00072473	00620673	_derivationally_related_form	0.30353	0.0222783	4
00072473	01657254	_derivationally_related_form	0.30353	0.0222783	4
00072586	10435716	_derivationally_related_form	0.29461	0.021336	4
00072586	13515958	_derivationally_related_form	0.29461	0.021336	4
00072586	13533886	_derivationally_related_form	0.29461	0.021336	4
00072586	14855724	_derivationally_related_form	0.29461	0.021336	4
00072586	00072586	_verb_group	0.26945	0.499121	4
00072586	00074038	_verb_group	0.26945	0.499121	4
00072808	00637259	_derivationally_related_form	0.296296	0.000269224	4
00072808	10301261	_derivationally_related_form	0.4	6.7306e-05	4
00072808	06000644	_hypernym	0.5	2.8739e-05	3
00073177	05999797	_synset_domain_topic_of	0.430982	0.0901797	4
00073525	05999797	_synset_domain_topic_of	0.430982	0.0901797	4
00073584	00612160	_synset_domain_topic_of	0.771242	0.189345	4
00073584	06063588	_synset_domain_topic_of	0.430982	0.0901797	4
00074038	10435716	_derivationally_related_form	0.29461	0.021336	4
00074038	13515958	_derivationally_related_form	0.29461	0.021336	4
00074038	13533886	_derivationally_related_form	0.29461	0.021336	4
00074038	14855724	_derivationally_related_form	0.29461	0.021336	4
00074038	00072586	_verb_group	0.26945	0.499121	4
00074038	00074038	_verb_group	0.26945	0.499121	4
00074453	00916464	_derivationally_related_form	0.333333	0.000100959	4
00074790	00010435	_derivationally_related_form	0.296296	0.000269224	4
00076341	02237338	_derivationally_related_form	0.30353	0.0222783	4
00076341	02502916	_derivationally_related_form	0.30353	0.0222783	4
00076884	01835496	_derivationally_related_form	0.296296	0.000269224	4
00076884	02756821	_derivationally_related_form	0.30353	0.0222783	4
00077419	00522751	_derivationally_related_form	0.30353	0.0222783	4
00077981	00087988	_derivationally_related_form	0.30353	0.0222783	4
00079018	02210855	_derivationally_related_form	0.296296	0.000269224	4
00079018	02646757	_derivationally_related_form	0.30353	0.0222783	4
00079018	01094725	_hypernym	0.333333	5.7478e-05	4
00079212	00483146	_derivationally_related_form	0.4	6.7306e-05	4
00079212	02207206	_derivationally_related_form	0.296296	0.000269224	4
00079212	06539178	_hypernym	0.5	2.8739e-05	3
00079398	00483146	_derivationally_related_form	0.4	6.7306e-05	4
00079398	02245993	_derivationally_related_form	0.30353	0.0222783	4
00079398	02727883	_derivationally_related_form	0.30353	0.0222783	4
00079398	01094725	_hypernym	0.333333	5.7478e-05	4
00080304	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00080456	00612160	_derivationally_related_form	0.333333	0.000100959	4
00080456	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00081072	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00081367	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00081509	00612160	_derivationally_related_form	0.333333	0.000100959	4
00081509	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00081572	02210855	_derivationally_related_form	0.296296	0.000269224	4
00081572	02646757	_derivationally_related_form	0.30353	0.0222783	4
00081572	01094725	_hypernym	0.333333	5.7478e-05	4
00081725	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00081725	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00081725	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00081836	01094725	_hypernym	0.333333	5.7478e-05	4
00082081	00483146	_derivationally_related_form	0.4	6.7306e-05	4
00082081	02242464	_derivationally_related_form	0.296296	0.000269224	4
00082081	02244956	_derivationally_related_form	0.296296	0.000269224	4
00082081	01094725	_hypernym	0.333333	5.7478e-05	4
00082563	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00082563	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00082563	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00082714	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00082929	00612160	_derivationally_related_form	0.333333	0.000100959	4
00082929	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00083124	00612160	_derivationally_related_form	0.333333	0.000100959	4
00083124	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00083260	00719734	_derivationally_related_form	0.296296	0.000269224	4
00083260	06163751	_derivationally_related_form	0.333333	0.000100959	4
00083334	00612160	_derivationally_related_form	0.333333	0.000100959	4
00083334	00612160	_synset_domain_topic_of	0.430982	0.178755	2
00083523	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00083809	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00084107	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00084230	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00084230	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00084230	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00084371	00686447	_derivationally_related_form	0.296296	0.000269224	4
00084562	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00084562	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00084562	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00084738	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00084738	00612160	_derivationally_related_form	0.333333	0.000100959	4
00084738	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00084738	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00085046	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00085219	02273922	_derivationally_related_form	0.30353	0.0222783	4
00085219	08441203	_derivationally_related_form	0.333333	0.000100959	4
00085678	02273922	_derivationally_related_form	0.30353	0.0222783	4
00085678	08441203	_derivationally_related_form	0.333333	0.000100959	4
00085907	00612160	_derivationally_related_form	0.333333	0.000100959	4
00085907	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00086077	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00086077	00612160	_derivationally_related_form	0.333333	0.000100959	4
00086077	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00086077	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00086297	01302183	_derivationally_related_form	0.30353	0.0222783	4
00086297	02273922	_derivationally_related_form	0.30353	0.0222783	4
00086297	08441203	_derivationally_related_form	0.333333	0.000100959	4
00086320	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00086835	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00087218	02273922	_derivationally_related_form	0.30353	0.0222783	4
00087218	08441203	_derivationally_related_form	0.333333	0.000100959	4
00087290	06043075	_synset_domain_topic_of	0.430982	0.0901797	4
00087849	08441203	_derivationally_related_form	0.333333	0.000100959	4
00087849	08441203	_synset_domain_topic_of	0.558442	0.178755	2
00087988	00077981	_derivationally_related_form	0.29461	0.021336	4
00087988	00087988	_verb_group	0.26945	0.499121	4
00089351	02210855	_derivationally_related_form	0.296296	0.000269224	4
00089351	02285629	_derivationally_related_form	0.30353	0.0222783	4
00090186	10488865	_derivationally_related_form	0.4	6.7306e-05	4
00090253	02210855	_derivationally_related_form	0.296296	0.000269224	4
00090253	02236124	_derivationally_related_form	0.30353	0.0222783	4
00090513	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00090513	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00092366	01094725	_hypernym	0.333333	5.7478e-05	4
00092690	00612160	_derivationally_related_form	0.333333	0.000100959	4
00092690	00612160	_synset_domain_topic_of	0.25	0.00256739	3
00092690	00092690	_verb_group	0.26945	0.499121	4
00093163	00612160	_derivationally_related_form	0.333333	0.000100959	4
00093163	09961605	_derivationally_related_form	0.29461	0.021336	4
00093163	00612160	_synset_domain_topic_of	0.333333	0.178755	2
00093163	00093163	_verb_group	0.26945	0.499121	4
00093979	00084230	_derivationally_related_form	0.4	6.7306e-05	4
00093979	02607455	_derivationally_related_form	0.4	6.7306e-05	4
00094460	00948206	_derivationally_related_form	0.277018	0.0211341	4
00094460	01090446	_derivationally_related_form	0.333333	0.000100959	4
00094460	08549070	_derivationally_related_form	0.277018	0.0211341	4
00095377	02665803	_derivationally_related_form	0.4	6.7306e-05	4
00095377	09855630	_derivationally_related_form	0.4	6.7306e-05	4
00095971	00205046	_derivationally_related_form	0.296296	0.000269224	4
00095990	02665803	_derivationally_related_form	0.4	6.7306e-05	4
00095990	09855630	_derivationally_related_form	0.4	6.7306e-05	4
00096766	00096766	_verb_group	0.26945	0.499121	4
00097179	00097179	_verb_group	0.26945	0.499121	4
00098517	07327288	_derivationally_related_form	0.29461	0.021336	4
00098517	00098517	_verb_group	0.26945	0.499121	4
00098770	01048059	_derivationally_related_form	0.29461	0.021336	4
00098770	10705615	_derivationally_related_form	0.333333	3.3653e-05	4
00098770	06182144	_hypernym	0.5	2.8739e-05	3
00098770	00098770	_verb_group	0.26945	0.499121	4
00099721	00099721	_verb_group	0.26945	0.499121	4
00100044	09931640	_derivationally_related_form	0.29461	0.021336	4
00100044	10722575	_derivationally_related_form	0.29461	0.021336	4
00100044	00100044	_verb_group	0.26945	0.499121	4
00100044	00171852	_verb_group	0.26945	0.499121	4
00100044	00602805	_verb_group	0.26945	0.499121	4
00100044	00603298	_verb_group	0.26945	0.499121	4
00100044	02387034	_verb_group	0.26945	0.499121	4
00100044	02553697	_verb_group	0.26945	0.499121	4
00100551	00100551	_verb_group	0.26945	0.499121	4
00101191	10415638	_derivationally_related_form	0.4	6.7306e-05	4
00102779	00637259	_derivationally_related_form	0.333333	3.3653e-05	4
00102779	02218759	_derivationally_related_form	0.333333	3.3653e-05	4
00102779	02337364	_derivationally_related_form	0.333333	3.3653e-05	4
00102779	02407987	_derivationally_related_form	0.296296	0.000269224	4
00102779	02413480	_derivationally_related_form	0.296296	0.000269224	4
00102779	03613592	_derivationally_related_form	0.5	3.3653e-05	4
00102779	03082979	_hypernym	0.5	2.8739e-05	3
00103834	01509584	_derivationally_related_form	0.30353	0.0222783	4
00103834	01871979	_derivationally_related_form	0.296296	0.000269224	4
